Channel,X,Y,Z
number,UTM [m],UTM [m],UTM [m]
3027,328803.88,4408674.14,1253.377
3028,328804.31,4408675.06,1253.387
3029,328804.74,4408675.97,1253.396
3030,328805.17,4408676.89,1253.406
3031,328805.6,4408677.8,1253.418
3032,328806.03,4408678.72,1253.431
3033,328806.47,4408679.64,1253.446
3034,328806.9,4408680.55,1253.462
3035,328807.33,4408681.47,1253.48
3036,328807.76,4408682.38,1253.5
3037,328808.19,4408683.3,1253.521
3038,328808.62,4408684.21,1253.544
3039,328809.05,4408685.13,1253.57
3040,328809.49,4408686.04,1253.599
3041,328809.92,4408686.96,1253.63
3042,328810.35,4408687.87,1253.662
3043,328810.78,4408688.79,1253.695
3044,328811.21,4408689.7,1253.728
3045,328811.64,4408690.62,1253.762
3046,328812.08,4408691.53,1253.797
3047,328812.51,4408692.45,1253.833
3048,328812.94,4408693.36,1253.871
3049,328813.37,4408694.28,1253.89
3050,328813.8,4408695.19,1253.868
3051,328814.23,4408696.11,1253.845
3052,328814.66,4408697.02,1253.823
3053,328815.1,4408697.94,1253.8
3054,328815.53,4408698.85,1253.778
3055,328815.96,4408699.77,1253.756
3056,328816.39,4408700.68,1253.736
3057,328816.82,4408701.6,1253.716
3058,328817.25,4408702.51,1253.697
3059,328817.68,4408703.43,1253.678
3060,328818.12,4408704.35,1253.658
3061,328818.55,4408705.26,1253.637
3062,328818.98,4408706.18,1253.614
3063,328819.41,4408707.09,1253.635
3064,328819.84,4408708.01,1253.853
3065,328820.27,4408708.92,1254.094
3066,328820.71,4408709.84,1254.338
3067,328821.14,4408710.75,1254.589
3068,328821.57,4408711.67,1254.846
3069,328821.82,4408712.6,1254.956
3070,328821.51,4408713.57,1254.914
3071,328821.21,4408714.55,1254.872
3072,328820.9,4408715.53,1254.829
3073,328820.6,4408716.51,1254.758
3074,328820.29,4408717.48,1254.626
3075,328819.99,4408718.46,1254.488
3076,328819.68,4408719.44,1254.343
3077,328819.38,4408720.41,1254.196
3078,328819.08,4408721.39,1254.046
3079,328818.77,4408722.37,1253.892
3080,328818.47,4408723.34,1253.736
3081,328818.16,4408724.32,1253.581
3082,328817.86,4408725.3,1253.426
3083,328817.55,4408726.28,1253.27
3084,328817.25,4408727.25,1253.118
3085,328816.94,4408728.23,1252.983
3086,328816.64,4408729.21,1252.866
3087,328816.34,4408730.18,1252.767
3088,328816.03,4408731.16,1252.693
3089,328815.73,4408732.14,1252.647
3090,328815.42,4408733.11,1252.612
3091,328815.12,4408734.09,1252.586
3092,328814.81,4408735.07,1252.565
3093,328814.51,4408736.05,1252.548
3094,328814.2,4408737.02,1252.533
3095,328813.9,4408738,1252.521
3096,328813.6,4408738.98,1252.51
3097,328813.29,4408739.95,1252.501
3098,328812.99,4408740.93,1252.493
3099,328812.68,4408741.91,1252.485
3100,328812.38,4408742.88,1252.478
3101,328812.07,4408743.86,1252.467
3102,328811.77,4408744.84,1252.453
3103,328811.46,4408745.81,1252.436
3104,328811.16,4408746.79,1252.415
3105,328810.86,4408747.77,1252.391
3106,328810.55,4408748.75,1252.368
3107,328810.25,4408749.72,1252.347
3108,328809.94,4408750.7,1252.329
3109,328809.64,4408751.68,1252.313
3110,328809.33,4408752.65,1252.302
3111,328809.03,4408753.63,1252.291
3112,328808.72,4408754.61,1252.28
3113,328808.42,4408755.58,1252.268
3114,328808.12,4408756.56,1252.257
3115,328807.81,4408757.54,1252.246
3116,328807.51,4408758.51,1252.235
3117,328807.2,4408759.49,1252.224
3118,328806.9,4408760.47,1252.213
3119,328806.59,4408761.45,1252.202
3120,328806.29,4408762.42,1252.217
3121,328805.98,4408763.4,1252.253
3122,328805.68,4408764.38,1252.289
3123,328805.38,4408765.35,1252.325
3124,328805.07,4408766.33,1252.36
3125,328804.77,4408767.31,1252.396
3126,328804.46,4408768.29,1252.431
3127,328804.16,4408769.26,1252.466
3128,328803.85,4408770.24,1252.501
3129,328803.55,4408771.22,1252.536
3130,328803.24,4408772.19,1252.571
3131,328802.94,4408773.17,1252.606
3132,328802.64,4408774.15,1252.64
3133,328802.33,4408775.12,1252.675
3134,328802.03,4408776.1,1252.71
3135,328801.72,4408777.08,1252.746
3136,328801.42,4408778.06,1252.781
3137,328801.11,4408779.03,1252.816
3138,328800.81,4408780.01,1252.852
3139,328800.5,4408780.99,1252.869
3140,328800.2,4408781.96,1252.844
3141,328799.9,4408782.94,1252.819
3142,328799.59,4408783.92,1252.794
3143,328799.29,4408784.89,1252.769
3144,328798.98,4408785.87,1252.744
3145,328798.68,4408786.85,1252.72
3146,328798.37,4408787.83,1252.695
3147,328798.07,4408788.8,1252.67
3148,328797.76,4408789.78,1252.646
3149,328797.46,4408790.76,1252.622
3150,328797.16,4408791.73,1252.598
3151,328796.85,4408792.71,1252.573
3152,328796.55,4408793.69,1252.553
3153,328796.24,4408794.66,1252.539
3154,328795.94,4408795.64,1252.533
3155,328795.63,4408796.62,1252.531
3156,328795.33,4408797.6,1252.533
3157,328795.02,4408798.57,1252.539
3158,328794.72,4408799.55,1252.546
3159,328794.42,4408800.53,1252.554
3160,328794.11,4408801.5,1252.561
3161,328793.81,4408802.48,1252.569
3162,328793.5,4408803.46,1252.577
3163,328793.2,4408804.43,1252.585
3164,328792.89,4408805.41,1252.593
3165,328792.59,4408806.39,1252.602
3166,328792.28,4408807.37,1252.611
3167,328791.98,4408808.34,1252.62
3168,328791.68,4408809.32,1252.629
3169,328791.37,4408810.3,1252.638
3170,328791.07,4408811.27,1252.648
3171,328790.76,4408812.25,1252.657
3172,328790.46,4408813.23,1252.667
3173,328790.15,4408814.2,1252.677
3174,328789.85,4408815.18,1252.686
3175,328789.54,4408816.16,1252.694
3176,328789.24,4408817.14,1252.701
3177,328788.94,4408818.11,1252.706
3178,328788.63,4408819.09,1252.694
3179,328788.33,4408820.07,1252.519
3180,328788.02,4408821.04,1252.318
3181,328787.72,4408822.02,1252.117
3182,328787.41,4408823,1251.917
3183,328787.11,4408823.97,1251.716
3184,328786.8,4408824.95,1251.515
3185,328786.5,4408825.93,1251.314
3186,328786.2,4408826.91,1251.113
3187,328786.54,4408827.45,1251.082
3188,328787.53,4408827.57,1251.107
3189,328788.51,4408827.69,1251.132
3190,328789.5,4408827.81,1251.158
3191,328790.49,4408827.93,1251.18
3192,328791.48,4408828.05,1251.201
3193,328792.46,4408828.16,1251.22
3194,328793.45,4408828.28,1251.24
3195,328794.44,4408828.4,1251.26
3196,328795.43,4408828.52,1251.28
3197,328796.41,4408828.64,1251.3
3198,328797.4,4408828.76,1251.319
3199,328798.39,4408828.88,1251.335
3200,328799.38,4408828.99,1251.35
3201,328800.36,4408829.11,1251.363
3202,328801.35,4408829.23,1251.376
3203,328802.34,4408829.35,1251.388
3204,328803.33,4408829.47,1251.399
3205,328804.32,4408829.59,1251.408
3206,328805.3,4408829.71,1251.413
3207,328806.29,4408829.82,1251.416
3208,328807.28,4408829.94,1251.422
3209,328808.27,4408830.06,1251.431
3210,328809.25,4408830.18,1251.448
3211,328810.24,4408830.3,1251.469
3212,328811.23,4408830.42,1251.492
3213,328812.22,4408830.54,1251.514
3214,328813.2,4408830.65,1251.537
3215,328814.19,4408830.77,1251.559
3216,328815.18,4408830.89,1251.581
3217,328816.17,4408831.01,1251.602
3218,328817.16,4408831.13,1251.624
3219,328818.14,4408831.25,1251.645
3220,328819.13,4408831.36,1251.665
3221,328820.12,4408831.48,1251.685
3222,328821.11,4408831.6,1251.704
3223,328822.09,4408831.72,1251.722
3224,328823.08,4408831.84,1251.739
3225,328824.07,4408831.96,1251.755
3226,328825.06,4408832.08,1251.769
3227,328826.04,4408832.19,1251.783
3228,328827.03,4408832.31,1251.799
3229,328828.02,4408832.43,1251.816
3230,328829.01,4408832.55,1251.833
3231,328830,4408832.67,1251.849
3232,328830.98,4408832.79,1251.865
3233,328831.97,4408832.91,1251.88
3234,328832.96,4408833.02,1251.895
3235,328833.95,4408833.14,1251.91
3236,328834.93,4408833.26,1251.924
3237,328835.92,4408833.38,1251.937
3238,328836.91,4408833.5,1251.929
3239,328837.9,4408833.62,1251.917
3240,328838.88,4408833.74,1251.906
3241,328839.87,4408833.85,1251.895
3242,328840.86,4408833.97,1251.885
3243,328841.53,4408834.06,1251.891
3244,328842.09,4408834.13,1251.897
3245,328842.65,4408834.2,1251.903
3246,328843.21,4408834.27,1251.909
3247,328843.77,4408834.34,1251.914
3248,328844.33,4408834.41,1251.92
3249,328844.89,4408834.48,1251.925
3250,328845.45,4408834.55,1251.931
3251,328846.01,4408834.62,1251.941
3252,328847.01,4408834.68,1251.964
3253,328848.01,4408834.75,1251.987
3254,328849.01,4408834.81,1252.01
3255,328850.01,4408834.87,1252.034
3256,328851.01,4408834.93,1252.057
3257,328852.02,4408835,1252.08
3258,328853.02,4408835.06,1252.103
3259,328854.02,4408835.12,1252.126
3260,328855.02,4408835.18,1252.149
3261,328856.02,4408835.25,1252.174
3262,328857.02,4408835.31,1252.201
3263,328858.02,4408835.37,1252.229
3264,328859.02,4408835.43,1252.258
3265,328860.02,4408835.5,1252.287
3266,328861.02,4408835.56,1252.315
3267,328862.02,4408835.62,1252.344
3268,328863.02,4408835.68,1252.373
3269,328864.02,4408835.75,1252.401
3270,328865.02,4408835.81,1252.43
3271,328866.02,4408835.87,1252.458
3272,328867.03,4408835.93,1252.486
3273,328868.03,4408836,1252.515
3274,328869.03,4408836.06,1252.543
3275,328870.03,4408836.12,1252.572
3276,328871.03,4408836.18,1252.6
3277,328872.03,4408836.25,1252.628
3278,328873.03,4408836.31,1252.656
3279,328874.03,4408836.37,1252.684
3280,328875.03,4408836.43,1252.712
3281,328876.03,4408836.5,1252.74
3282,328877.03,4408836.56,1252.768
3283,328878.03,4408836.62,1252.795
3284,328879.03,4408836.68,1252.822
3285,328880.03,4408836.75,1252.846
3286,328881.03,4408836.81,1252.865
3287,328882.04,4408836.87,1252.878
3288,328883.04,4408836.93,1252.89
3289,328884.04,4408837,1252.902
3290,328885.04,4408837.06,1252.914
3291,328886.04,4408837.12,1252.925
3292,328887.04,4408837.18,1252.937
3293,328888.04,4408837.25,1252.949
3294,328889.04,4408837.31,1252.96
3295,328890.04,4408837.37,1252.972
3296,328891.04,4408837.43,1252.983
3297,328892.04,4408837.5,1252.994
3298,328893.04,4408837.56,1253.005
3299,328894.04,4408837.62,1253.016
3300,328895.04,4408837.68,1253.025
3301,328896.04,4408837.75,1253.016
3302,328897.05,4408837.81,1252.987
3303,328898.05,4408837.87,1252.958
3304,328899.05,4408837.93,1252.929
3305,328900.05,4408838,1252.901
3306,328901.05,4408838.06,1252.872
3307,328902.05,4408838.12,1252.843
3308,328903.05,4408838.18,1252.814
3309,328903.77,4408837.98,1252.804
3310,328903.63,4408836.98,1252.813
3311,328903.49,4408835.98,1252.822
3312,328903.36,4408834.98,1252.831
3313,328903.22,4408833.98,1252.84
3314,328903.08,4408832.98,1252.849
3315,328902.95,4408831.98,1252.858
3316,328902.81,4408830.98,1252.867
3317,328902.67,4408829.98,1252.875
3318,328902.54,4408828.98,1252.886
3319,328902.4,4408827.98,1252.897
3320,328902.26,4408826.98,1252.909
3321,328902.13,4408825.98,1252.921
3322,328901.99,4408824.98,1252.934
3323,328901.85,4408823.98,1252.946
3324,328901.72,4408822.98,1252.959
3325,328901.58,4408821.98,1252.972
3326,328901.44,4408820.98,1252.986
3327,328901.31,4408819.98,1252.999
3328,328901.17,4408818.98,1253.012
3329,328901.04,4408817.98,1253.026
3330,328900.9,4408816.98,1253.04
3331,328900.76,4408815.98,1253.053
3332,328900.63,4408814.98,1253.068
3333,328900.49,4408813.98,1253.086
3334,328900.35,4408812.98,1253.108
3335,328900.22,4408811.98,1253.131
3336,328900.08,4408810.98,1253.154
3337,328899.94,4408809.98,1253.177
3338,328899.81,4408808.98,1253.199
3339,328899.67,4408807.97,1253.222
3340,328899.53,4408806.97,1253.245
3341,328899.4,4408805.97,1253.268
3342,328899.26,4408804.97,1253.291
3343,328899.12,4408803.97,1253.314
3344,328898.99,4408802.97,1253.337
3345,328898.85,4408801.97,1253.36
3346,328898.71,4408800.97,1253.384
3347,328898.58,4408799.97,1253.407
3348,328898.44,4408798.97,1253.43
3349,328898.3,4408797.97,1253.452
3350,328898.17,4408796.97,1253.471
3351,328898.03,4408795.97,1253.49
3352,328897.9,4408794.97,1253.508
3353,328897.76,4408793.97,1253.526
3354,328897.62,4408792.97,1253.544
3355,328897.49,4408791.97,1253.561
3356,328897.35,4408790.97,1253.579
3357,328897.21,4408789.97,1253.597
3358,328897.08,4408788.97,1253.615
3359,328896.94,4408787.97,1253.633
3360,328896.8,4408786.97,1253.651
3361,328896.67,4408785.97,1253.67
3362,328896.53,4408784.97,1253.688
3363,328896.39,4408783.97,1253.706
3364,328896.26,4408782.97,1253.725
3365,328896.12,4408781.97,1253.743
3366,328895.98,4408780.97,1253.762
3367,328895.85,4408779.97,1253.78
3368,328895.71,4408778.97,1253.799
3369,328895.57,4408777.97,1253.812
3370,328895.44,4408776.97,1253.817
3371,328895.3,4408775.97,1253.821
3372,328895.16,4408774.97,1253.825
3373,328895.03,4408773.97,1253.829
3374,328894.89,4408772.97,1253.833
3375,328894.76,4408771.97,1253.837
3376,328894.62,4408770.97,1253.842
3377,328894.48,4408769.97,1253.846
3378,328894.35,4408768.97,1253.85
3379,328894.21,4408767.97,1253.855
3380,328894.07,4408766.97,1253.859
3381,328893.94,4408765.97,1253.864
3382,328893.8,4408764.97,1253.868
3383,328893.66,4408763.97,1253.873
3384,328893.53,4408762.97,1253.877
3385,328893.39,4408761.97,1253.882
3386,328893.25,4408760.97,1253.889
3387,328893.12,4408759.97,1253.908
3388,328892.98,4408758.96,1253.928
3389,328892.84,4408757.96,1253.947
3390,328892.71,4408756.96,1253.967
3391,328892.57,4408755.96,1253.988
3392,328892.43,4408754.96,1254.008
3393,328892.3,4408753.96,1254.03
3394,328892.16,4408752.96,1254.052
3395,328892.03,4408751.96,1254.074
3396,328891.89,4408750.96,1254.099
3397,328891.75,4408749.96,1254.124
3398,328891.62,4408748.96,1254.153
3399,328891.48,4408747.96,1254.182
3400,328891.34,4408746.96,1254.21
3401,328891.21,4408745.96,1254.233
3402,328891.07,4408744.96,1254.251
3403,328890.93,4408743.96,1254.175
3404,328890.8,4408742.96,1254.028
3405,328890.66,4408741.96,1253.915
3406,328891.49,4408741.36,1253.9
3407,328892.32,4408740.76,1253.883
3408,328893.14,4408740.16,1253.864
3409,328893.97,4408739.56,1253.845
3410,328894.8,4408738.97,1253.843
3411,328895.63,4408738.37,1253.856
3412,328896.46,4408737.77,1253.878
3413,328897.29,4408737.17,1253.905
3414,328898.12,4408736.57,1253.935
3415,328898.94,4408735.97,1253.966
3416,328899.77,4408735.37,1253.997
3417,328900.6,4408734.77,1254.028
3418,328901.43,4408734.17,1254.059
3419,328902.26,4408733.57,1254.09
3420,328903.09,4408732.97,1254.121
3421,328903.91,4408732.38,1254.151
3422,328904.74,4408731.78,1254.181
3423,328905.57,4408731.18,1254.212
3424,328906.4,4408730.58,1254.242
3425,328907.23,4408729.98,1254.272
3426,328908.06,4408729.38,1254.28
3427,328908.88,4408728.78,1254.282
3428,328909.71,4408728.18,1254.285
3429,328910.54,4408727.58,1254.288
3430,328911.37,4408726.99,1254.292
3431,328912.2,4408726.39,1254.295
3432,328913.03,4408725.79,1254.299
3433,328913.85,4408725.19,1254.303
3434,328914.68,4408724.59,1254.306
3435,328915.51,4408723.99,1254.311
3436,328916.34,4408723.39,1254.315
3437,328917.17,4408722.79,1254.319
3438,328918,4408722.19,1254.323
3439,328918.82,4408721.59,1254.328
3440,328919.65,4408721,1254.332
3441,328920.48,4408720.4,1254.337
3442,328921.31,4408719.8,1254.343
3443,328922.14,4408719.2,1254.392
3444,328922.97,4408718.6,1254.465
3445,328923.79,4408718,1254.538
3446,328924.62,4408717.4,1254.61
3447,328925.45,4408716.8,1254.682
3448,328926.28,4408716.2,1254.751
3449,328927.11,4408715.6,1254.78
3450,328927.94,4408715,1254.788
3451,328928.76,4408714.41,1254.794
3452,328929.59,4408713.81,1254.801
3453,328930.42,4408713.21,1254.807
3454,328931.25,4408712.61,1254.814
3455,328932.08,4408712.01,1254.821
3456,328932.91,4408711.41,1254.828
3457,328933.73,4408710.81,1254.835
3458,328934.56,4408710.21,1254.842
3459,328935.39,4408709.61,1254.85
3460,328936.22,4408709.01,1254.857
3461,328937.05,4408708.42,1254.865
3462,328937.88,4408707.82,1254.822
3463,328938.7,4408707.22,1254.724
3464,328939.53,4408706.62,1254.625
3465,328940.36,4408706.02,1254.526
3466,328941.19,4408705.42,1254.466
3467,328942.02,4408704.82,1254.538
3468,328942.85,4408704.22,1254.611
3469,328943.67,4408703.62,1254.684
3470,328944.5,4408703.02,1254.754
3471,328945.33,4408702.43,1254.802
3472,328946.16,4408701.83,1254.84
3473,328946.99,4408701.23,1254.874
3474,328947.82,4408700.63,1254.905
3475,328948.64,4408700.03,1254.932
3476,328949.47,4408699.43,1254.956
3477,328950.3,4408698.83,1254.975
3478,328951.13,4408698.23,1254.991
3479,328951.96,4408697.63,1255.005
3480,328952.79,4408697.03,1255.018
3481,328953.61,4408696.43,1255.028
3482,328954.44,4408695.84,1255.038
3483,328955.27,4408695.24,1255.046
3484,328956.1,4408694.64,1255.053
3485,328956.93,4408694.04,1255.059
3486,328957.76,4408693.44,1255.062
3487,328958.58,4408692.84,1255.062
3488,328959.41,4408692.24,1255.062
3489,328960.24,4408691.64,1255.062
3490,328961.07,4408691.04,1255.062
3491,328961.9,4408690.44,1255.062
3492,328962.73,4408689.85,1255.061
3493,328963.55,4408689.25,1255.059
3494,328964.38,4408688.65,1255.056
3495,328965.21,4408688.05,1255.051
3496,328966.04,4408687.45,1255.045
3497,328966.87,4408686.85,1255.036
3498,328967.7,4408686.25,1255.027
3499,328968.52,4408685.65,1255.015
3500,328969.35,4408685.05,1255.003
3501,328970.18,4408684.45,1254.987
3502,328971.01,4408683.86,1254.967
3503,328971.84,4408683.26,1254.949
3504,328972.67,4408682.66,1254.951
3505,328973.49,4408682.06,1254.967
3506,328974.32,4408681.46,1254.994
3507,328975.15,4408680.86,1255.043
3508,328975.98,4408680.26,1255.143
3509,328976.81,4408679.66,1255.249
3510,328977.64,4408679.06,1255.355
3511,328978.46,4408678.46,1255.458
3512,328979.29,4408677.87,1255.551
3513,328980.12,4408677.27,1255.636
3514,328980.95,4408676.67,1255.713
3515,328981.78,4408676.07,1255.785
3516,328982.61,4408675.47,1255.85
3517,328983.43,4408674.87,1255.911
3518,328984.26,4408674.27,1255.967
3519,328985.09,4408673.67,1256.016
3520,328985.92,4408673.07,1256.059
3521,328986.75,4408672.47,1256.101
3522,328987.58,4408671.87,1256.143
3523,328988.4,4408671.28,1256.184
3524,328989.23,4408670.68,1256.225
3525,328990.06,4408670.08,1256.266
3526,328990.89,4408669.48,1256.306
3527,328991.72,4408668.88,1256.348
3528,328992.55,4408668.28,1256.39
3529,328993.37,4408667.68,1256.432
3530,328994.2,4408667.08,1256.474
3531,328995.03,4408666.48,1256.515
3532,328995.86,4408665.88,1256.556
3533,328996.69,4408665.29,1256.597
3534,328997.52,4408664.69,1256.638
3535,328998.34,4408664.09,1256.682
3536,328999.17,4408663.49,1256.728
3537,329000,4408662.89,1256.774
3538,329000.83,4408662.29,1256.792
3539,329001.66,4408661.69,1256.797
3540,329002.49,4408661.09,1256.802
3541,329003.31,4408660.49,1256.807
3542,329004.14,4408659.89,1256.811
3543,329004.97,4408659.3,1256.782
3544,329005.8,4408658.7,1256.674
3545,329006.63,4408658.1,1256.418
3546,329007.46,4408657.5,1256.142
3547,329007.83,4408657.11,1256.094
3548,329006.85,4408657.34,1256.263
3549,329005.86,4408657.58,1256.414
3550,329004.87,4408657.82,1256.554
3551,329003.89,4408658.05,1256.689
3552,329002.9,4408658.29,1256.822
